,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
304,740391379.0936525,1186914464.5362527,202348228.90917388,764928515.3622502,151207502.11528173,716810502.897423,36268691.32132338,1825793532.3865628,59869187.193608545,0.013287386293712835,0.043705292046993846,0.0006085987710798879,2023-12-02
305,750998693.8362887,1194555776.2494378,207151327.3111547,776168295.8627962,149526247.7075235,713897036.7473003,36344990.88790548,1850228592.8683872,55784929.844642006,0.013161187500054124,0.05753651789535412,0.0006499759117231405,2023-12-03
306,775065401.3207573,1219198661.6217866,195323434.7422213,783745741.530523,144409787.4371465,725832652.222517,37589754.11671461,1872608433.3944006,56703591.29835105,0.0139107930738616,0.047545159652463746,0.0006906524124015132,2023-12-04
307,796854186.8665831,1231140699.5929625,202057610.58614933,791664261.0214844,146833493.27437103,732212022.8595592,37954029.34796773,1932595739.095969,55392237.07374691,0.014248701325302244,0.05101555675694066,0.0005047237920837458,2023-12-05
308,787260326.0238974,1259669347.277598,199507441.69041696,802230713.5317569,147266130.30483046,747022322.3282514,37936658.16103765,1898331907.7905934,56623300.40647204,0.014057130796787972,0.05100610273303769,0.0004963681057567686,2023-12-06
309,795087460.5622908,1295188967.1201112,204526478.9369756,826839030.1950569,142622970.902821,766244345.4076308,36095349.62643922,1956446692.9737864,63505751.64713246,0.01348900576767252,0.08863977388828749,0.00033526928103381625,2023-12-07
310,817173668.36382,1309705685.2603955,204436987.70036325,832680894.5050559,143851883.2869354,770248329.9962034,33575893.3990564,1986342067.3673973,57013481.39461956,0.013910730122910355,0.10662562936621722,0.0003628437972295648,2023-12-08
311,821475828.453001,1317455446.9520266,202815306.1113715,789153003.1545076,141077942.10489875,774072128.0039076,33089390.15401695,1867114604.5504146,55549041.03301531,0.01676070758225957,0.04536005848524522,0.0003626197113641825,2023-12-09
312,832768036.5320756,1356674538.2601914,184816496.92745852,802110735.6229029,141711103.85586688,771535762.3590848,32992147.788037054,1872461634.4243188,55573860.78212274,0.013383648893363485,0.047027125264386634,0.00039382625034654293,2023-12-10
313,843897886.9525251,1389840962.9375365,180108589.68235058,817311516.4315557,132142174.23706579,768017395.7124273,32036031.944898944,1879270655.1036634,57865002.14190372,0.013576543993328994,0.08092686451122325,0.0003435444324526772,2023-12-11
314,839785104.8463017,1389630611.0230966,182352476.8487832,811570391.1493057,142037892.0867225,760384739.1779408,31443942.32403083,1858883457.27342,53339079.649696834,0.013711383382401252,0.05837784128267572,0.0003698275093329394,2023-12-12
315,834335286.015282,1385929616.7742753,181662801.5814617,852105674.4853519,152601413.12738487,772764818.0982593,28813187.681493945,1965408728.9680154,51455966.178900346,0.013350617701111182,0.17241786545092827,0.00031969704931005666,2023-12-13
316,855208038.5446784,1407365592.7599897,181796686.08552054,848174392.7007952,159338389.62202337,774036497.762339,28958289.835453678,1978289148.4516952,55213947.54243323,0.013442875817692433,0.08680557249207077,0.0002899037001889737,2023-12-14
317,838183552.5172586,1397255881.2634456,185220976.6425345,845131494.3312774,156851146.2883457,781081249.1899307,28915844.110323235,1956418227.7475746,53664113.07138671,0.013807161447833437,0.07443018349872595,0.00028031175792216973,2023-12-15
318,837750183.0935274,1401611066.333922,187666429.62598363,855051740.7149922,161210282.6852569,787491866.1109123,28916504.881518807,1960424597.2752135,53675210.61925605,0.01348938509796261,0.049583932646388086,0.0002799317595236122,2023-12-16
319,807883592.5065957,1394821619.2160378,185198573.99108654,855625212.4464211,165118095.876422,785448664.3857528,28907022.931159448,1937155081.4528897,46015767.31813704,0.012824922040616587,0.04698675550436966,0.00032210562745735793,2023-12-17
320,817271519.7460245,1397327496.9646788,186293260.05790383,860724783.7559129,166165305.28491858,812682532.2362185,25609842.92398849,1955993733.6642299,50237507.60790088,0.013171046206781898,0.047762570926103275,0.0001041073238288715,2023-12-18
321,794294263.6652161,1401284464.8115559,180159616.05003995,867359351.808551,145236584.6704175,819172722.2638856,25647906.380420618,1932046667.6497428,50128520.81744512,0.012639543163648893,0.05431113294130544,0.00010519122379758858,2023-12-19
322,844084393.6338068,1493690809.7029483,188608392.67219463,858857280.8185233,147351562.80886906,823370233.3966568,27227151.210051745,1871715330.6057355,67216289.97400725,0.013124625207108338,0.039597590502021926,0.00014765146433734632,2023-12-20
323,853185790.9885312,1509810918.4266386,183508741.5216479,872444594.4813068,126409665.63859583,831273800.1130234,27164330.048879325,1913056682.3774486,77201790.81141993,0.013506826586226857,0.10874622649169009,0.00013718698159137063,2023-12-21
324,867389634.2436935,1529029288.1312833,186527489.86187896,879206660.9213067,127234977.23926006,846284950.9481251,26887223.133719463,1929995050.9498467,64890151.51649758,0.01333415694014328,0.05636685738875484,0.00015047094725883768,2023-12-22
325,866650786.0420249,1540835658.3879807,179937082.54897875,889976540.7683332,155702680.4854042,828357349.6698477,27155168.005255453,1928042271.0575056,65061045.16983889,0.013798783027013145,0.0661928063597093,0.00016619967648916797,2023-12-23
326,867361775.1062623,1555668284.0846584,178915532.43539083,896514015.6463544,160821848.3948584,835272866.2252804,26981519.959052727,1925655660.5454304,65141283.68095907,0.013991481368424569,0.06122907747186417,0.00015289075994018308,2023-12-24
327,869229212.7495985,1569741404.7555594,178014794.2671381,904765434.9610091,166493485.661166,830565934.5808668,26830910.00401496,1931011673.0230787,65180549.00285674,0.013942279061749515,0.08079060897691095,0.00014568983454502063,2023-12-25
328,856340768.2158163,1579274688.693248,185161294.03517634,909653761.9473119,158692973.6258546,855251989.775391,26646969.908073142,1920070207.6709576,73462941.49624044,0.013300086818306845,0.06893123597143028,0.0001258565598820764,2023-12-26
329,883000104.2357599,1624481797.377391,181249500.36596414,923456637.9706118,145995678.5573046,871827644.2348891,25699147.099013552,1968236970.863243,73336589.91118875,0.013147584082383097,0.10380200089800583,9.886217027996781e-05,2023-12-27
330,910419681.2893527,1667835829.1179872,183964844.7592983,941019833.4395642,142012456.50698873,887145696.7214983,23592059.820395615,2034265518.4131534,76407595.07815899,0.013472017091035089,0.1238125482496808,5.85876720751314e-05,2023-12-28
331,902948899.6480104,1665711620.0265372,181760205.2847358,938746243.3063066,140073303.2877047,891863036.3494841,23581974.15621094,2022734332.419426,75094524.24486442,0.013886566210152596,0.09708893310300835,5.612949395475533e-05,2023-12-29
332,889765013.3309942,1673511195.2409768,180456258.3128994,934956258.9441766,135474812.19366905,898719669.1009672,22666936.92117448,2014689104.9562948,71796614.51721352,0.013404302118714611,0.06138019463542713,5.947405584857087e-05,2023-12-30
333,888316058.9342172,1677841471.4851954,185636921.05132544,940666330.030257,135218451.0102497,902769530.0334603,22625621.274776824,2005479383.5847836,71916677.97239263,0.013354578242764481,0.07925698805801905,5.981267691974124e-05,2023-12-31
334,901534951.3569475,1687428780.7148228,184966975.46005252,940563964.3775241,134384269.45175114,901923693.0557928,21331667.43051623,2014467725.377138,74453929.29994021,0.013511745913555617,0.08077287699921122,4.048510493057646e-05,2024-01-01
335,903866238.2639444,1702604160.1288955,183322949.04874322,952409559.201462,136161100.6300047,916916270.3195269,21893369.637935214,2021571934.5797248,77745155.91761415,0.01371140338925246,0.06622817466863949,3.9736873139665706e-05,2024-01-02
336,868816676.0485953,1676549657.1709077,187227228.82068446,950354151.0100094,136846527.1906012,912263882.6138272,21905898.09838995,1976127749.6733155,77264001.87420459,0.013558082797302199,0.07070877610017955,4.02993063107007e-05,2024-01-03
337,880018014.1325685,1702874859.8655357,207735380.77697116,958037286.6444292,134911730.07324743,923836452.3398048,22477990.52540661,1996952954.2616487,65779193.99394069,0.013427629698797124,0.06748248396492207,4.8413393045983285e-05,2024-01-04
338,875464346.3365265,1844072571.741483,223481938.89178008,1028069999.0725324,130212624.9334351,1021160422.9963493,22015246.995380215,1979287368.617034,73957840.50300443,0.010900153169895857,0.05465676220656745,4.260791118621186e-05,2024-01-05
339,863945291.549543,1842837007.4599795,237906120.62799454,1029632202.3926866,136740094.5848016,1016872289.9900538,21834620.21590546,1969524958.5819824,73966158.15699556,0.010712092540748376,0.05319186924674961,3.593710402885335e-05,2024-01-06
340,869908885.1410425,1898725068.7830124,236653648.71651435,1050718187.21155,141934963.01114455,1011481690.0189799,21549262.589754075,1975461437.5379472,71301419.01674694,0.01005409898430136,0.09887546041765648,3.662032220816564e-05,2024-01-07
341,870439433.2165463,1928976354.7250054,219505468.59973192,1050496393.7327489,140248453.93171644,1016960412.3435516,17653003.146151252,1942869660.510177,62306261.71617597,0.00976093160923105,0.08684498515027715,3.339346615728165e-05,2024-01-08
342,885698737.8033748,1925357165.7831178,217539603.1598222,1055918994.5461425,126635156.80741535,1042983547.0054188,17393054.471855253,1972517806.2372477,64977152.81581696,0.010036962661034002,0.05530239986939098,3.2342580028586545e-05,2024-01-09
343,960207515.3234826,2013294880.9944355,218464781.5736482,1084462484.3830385,133739346.05695942,1053000576.9778444,20292918.939558167,2178091550.489804,76526172.5347674,0.009801082133062067,0.10762641832575413,3.3596726909940106e-05,2024-01-10
344,982090981.9885706,2053419936.884153,252339610.7214544,1127838527.5117297,123882367.15476224,1121041042.2720675,20380563.854846682,2223666353.1751456,82357822.2335418,0.008643332637172218,0.0715008755712119,3.303946084745655e-05,2024-01-11
345,949718309.977467,2024054228.8930693,241203371.12488702,1133541472.466266,126708574.13905096,1132618452.1528115,19692360.62954669,2210360343.0197625,82241316.70337106,0.008899568419582211,0.06469984441033944,3.217631842856043e-05,2024-01-12
346,952983648.5703474,2029717258.0615382,248824643.6340213,1144056301.5271099,129372186.27470757,1150984756.43979,14674102.543453634,2230950522.841361,80935401.23163049,0.008665493613371066,0.0514720339969821,2.702668435611817e-05,2024-01-13
347,965512804.8381966,2013163761.3742864,243722414.39926118,1144944198.0550067,126689214.54539952,1137185564.0946343,14360853.414111681,2249067033.5957904,69616787.76915276,0.009099442300376575,0.0722433952515353,2.656926959245937e-05,2024-01-14
348,962036671.2674971,2006775106.861773,245690051.96347484,1151123472.3406448,127904882.31724194,1139015730.592456,10912159.728952808,2311769765.6301804,77522075.05258916,0.009180702864174245,0.09932339558574584,2.0392419545489116e-05,2024-01-15
349,981703427.8301628,2046340586.441684,250897952.42114335,1165544349.126012,126088176.35839233,1173844107.9526944,11028079.610579154,2342860005.381201,77644850.63588902,0.008990938130808227,0.06871566126035644,2.0130604195374964e-05,2024-01-16
350,988938304.2378073,2066531247.888233,249023715.26307407,1175399499.211246,124720794.84158225,1180301913.898798,10990808.654454868,2309177720.22109,76922175.45632641,0.009118782585977632,0.06626109031849288,1.9861565122409933e-05,2024-01-17
351,989945577.200449,2114427684.176847,246350166.28532124,1197492799.0524745,135993692.09613118,1193541919.094263,11046371.41697585,2331327924.8150444,75247522.36802061,0.00872142673845716,0.09319283327993633,1.996676281563065e-05,2024-01-18
352,1007007934.6541337,2090452369.1045706,237663546.33385324,1177667053.1804144,135758651.66361,1181241140.1998503,10761726.831159214,2331539753.551868,63451776.26065117,0.00946342370475317,0.06220453444744604,1.7863537265231925e-05,2024-01-19
353,997226496.7429785,2103181707.0270498,284179686.5302905,1179947258.9405189,137324623.13365224,1183777571.605628,11077943.571473684,2327804746.6840982,63000725.75191002,0.009419829837564222,0.05390589237052916,1.8850496574101202e-05,2024-01-20
354,1033754071.2603651,2095620912.8123217,285090465.951203,1184516931.7837303,135928583.04594603,1169866015.2990434,11107225.467710415,2367405533.700579,62657209.67015171,0.010162855156718609,0.09290142540286696,1.9153317494795192e-05,2024-01-21
355,1077954776.1115992,2115454526.998545,243120226.58381215,1188315793.0935183,144930617.06315628,1165972461.923352,11100242.37930552,2420435670.273735,42331712.69170029,0.011988901020427519,0.08255767389037669,1.90206430893255e-05,2024-01-22
356,1027813858.7005142,2093023088.0477905,290788157.8865186,1132953813.8262203,123238526.33936058,1159963273.413291,12008739.17025382,2316504858.424618,38983928.38334263,0.01087299120504817,0.046686881982084184,2.228714266370805e-05,2024-01-23
357,1021187257.6535403,2116687690.185991,297119910.5518607,1138431266.8659427,120776313.07213208,1165384304.7278714,12005291.12591396,2307543531.411315,37424934.52609203,0.01029691401677497,0.04694866454341981,2.167274536952407e-05,2024-01-24
358,1051489872.5135299,2109965447.5280094,296173903.13007927,1147085156.6262872,150195265.63185817,1178050413.1030388,12126615.723559938,2339699347.738679,39807550.651324965,0.011234563464237395,0.0447878511645274,2.0968604047400887e-05,2024-01-25
359,1061333877.3031839,2124924141.7572253,283982534.2041866,1144661420.6338403,163289323.85760608,1180283676.1248937,12186485.557320809,2329664436.5767617,40500581.27913828,0.011438703645742822,0.04392676975300565,2.2111078651209683e-05,2024-01-26
360,1083924133.5612414,2131219431.1771626,284852339.55577886,1145192636.5477242,163281702.78855973,1181569224.0105016,12229250.727648309,2350499753.864666,40421957.836709246,0.011766983904043817,0.04393088406328539,2.2014166794444687e-05,2024-01-27
361,1076979989.768597,2135007763.0891557,282393803.8811931,1147149895.80203,170105358.56844586,1170472895.221788,12171496.257880144,2336061627.0146832,40241442.11458266,0.011740613946394163,0.04439229876469437,2.3590159804724103e-05,2024-01-28
362,1120581538.69586,2131094305.683178,265277078.42159563,1108818841.9498186,169837652.32370198,1156561862.3953755,14422155.413006606,2304802437.972432,39282513.03294224,0.012667398680227782,0.04216314315669286,5.2583404290685214e-05,2024-01-29
363,1124214386.898583,2154014665.1144595,250156788.61654466,1115757471.3445911,161950315.05050665,1113214028.5909088,14278176.203488296,2318918759.9029403,39002537.54901683,0.012549219129646329,0.0736234436934692,5.0705839670443286e-05,2024-01-30
364,1107911716.444392,2184477228.4195766,246985531.15106496,1130617587.6063554,159892254.49345115,1147904106.7747104,14126490.789142832,2285999749.9938197,45737765.725483425,0.010752965305340496,0.04474524504467482,4.481529441134335e-05,2024-01-31
365,1126189814.8880172,2187896061.1561294,240316374.10592583,1131114080.664558,156970503.655834,1160445040.965741,14060931.195675021,2278093683.829193,47485998.20125179,0.011305719942748234,0.04597569105731128,4.085499262589141e-05,2024-02-01
366,1136975724.1494727,2199786677.223099,265378658.79018873,1134109971.6913059,157943666.18814573,1157840861.4460344,14596000.021306587,2290984185.6460943,47800405.21998037,0.011334131165195403,0.0445867565017678,4.443435869345856e-05,2024-02-02
367,1127994261.5397055,2207671200.9296546,254073339.83451736,1138167246.4969928,159362431.46490175,1158417094.7337918,14642535.00709281,2276890118.533061,47977773.04320546,0.01129765493006466,0.0447666191535415,4.452008636718279e-05,2024-02-03
368,1126982044.8282099,2230407492.5412436,256869381.49918985,1152362171.0484862,161091699.3462124,1173567464.1340811,13885315.12757313,2278101685.9289412,47523533.20214459,0.011295559028287383,0.04471405794066526,3.791593379265538e-05,2024-02-04
369,1132595853.6564236,2252987838.181041,258919995.55430347,1155611999.9696488,164504466.987454,1166219800.0405657,13830017.716038264,2280768031.766323,45119887.10566903,0.011311670117622684,0.045254491567548766,1.6995647587642194e-05,2024-02-05
370,1160870349.9833524,2269989394.6091084,227073433.69150254,1157460547.6152687,165224756.15339047,1167406303.8562617,14732085.697583396,2309752223.4775553,45772298.35414059,0.011361668411538774,0.04523997432608925,1.8820276987941748e-05,2024-02-06
371,1181327693.434793,2209101529.8187366,232314791.61786613,1173933292.874268,169393419.80654824,1155436168.4656549,14213508.553608937,2381376264.1698513,48292558.889581054,0.011777515170548517,0.054962978493272176,1.7876059272501136e-05,2024-02-07
372,1186176814.4282446,2228282452.0639396,227508669.2856558,1190121788.1480157,163555678.22675294,1149948673.3430097,14550920.040609874,2400610462.7323456,46597609.46739916,0.011361377501553766,0.08305166317628433,1.8397208636629356e-05,2024-02-08
